unix,price,signal,pnl
2016-07-29 20:46:00,658.77,0,
2016-07-29 20:47:00,658.64,0,
2016-07-29 20:48:00,658.62,0,
2016-07-29 20:49:00,658.62,0,
2016-07-29 20:50:00,658.62,0,
2016-07-29 20:51:00,658.67,0,
2016-07-29 20:52:00,658.69,0,
2016-07-29 20:53:00,658.63,0,
2016-07-29 20:54:00,658.51,0,
2016-07-29 20:55:00,658.52,0,
2016-07-29 20:56:00,658.52,0,
2016-07-29 20:57:00,658.51,0,
2016-07-29 20:58:00,658.52,0,
2016-07-29 20:59:00,658.52,0,
2016-07-29 21:00:00,658.51,0,
2016-07-29 21:01:00,658.52,0,
2016-07-29 21:02:00,658.52,0,
2016-07-29 21:03:00,658.52,0,
2016-07-29 21:04:00,658.52,0,
2016-07-29 21:05:00,658.51,0,
2016-07-29 21:06:00,658.51,0,
2016-07-29 21:07:00,658.52,0,
2016-07-29 21:08:00,658.52,0,
2016-07-29 21:09:00,658.52,0,
2016-07-29 21:10:00,658.52,0,
2016-07-29 21:11:00,658.52,0,
2016-07-29 21:12:00,658.51,0,
2016-07-29 21:13:00,658.51,0,
2016-07-29 21:14:00,658.51,0,
2016-07-29 21:15:00,658.51,0,
2016-07-29 21:16:00,658.51,0,
2016-07-29 21:17:00,658.51,0,
2016-07-29 21:18:00,658.51,0,
2016-07-29 21:19:00,658.52,0,
2016-07-29 21:20:00,658.51,0,
2016-07-29 21:21:00,659.0,0,
2016-07-29 21:22:00,658.62,0,
2016-07-29 21:23:00,658.62,0,
2016-07-29 21:24:00,658.62,0,
2016-07-29 21:25:00,658.74,0,
2016-07-29 21:26:00,658.74,0,
2016-07-29 21:27:00,658.74,0,
2016-07-29 21:28:00,658.62,0,
2016-07-29 21:29:00,658.74,0,
2016-07-29 21:30:00,658.64,0,
2016-07-29 21:31:00,658.64,0,
2016-07-29 21:32:00,658.74,0,
2016-07-29 21:33:00,658.63,0,
2016-07-29 21:34:00,658.73,0,
2016-07-29 21:35:00,658.7,0,
2016-07-29 21:36:00,658.7,0,
2016-07-29 21:37:00,659.0,0,
2016-07-29 21:38:00,658.92,0,
2016-07-29 21:39:00,658.96,0,
2016-07-29 21:40:00,658.7,0,
2016-07-29 21:41:00,658.75,0,
2016-07-29 21:42:00,658.72,0,
2016-07-29 21:43:00,658.88,0,
2016-07-29 21:44:00,658.88,0,
2016-07-29 21:45:00,658.98,0,
2016-07-29 21:46:00,658.89,0,
2016-07-29 21:47:00,658.92,0,
2016-07-29 21:48:00,659.35,0,
2016-07-29 21:49:00,659.51,0,
2016-07-29 21:50:00,659.34,0,
2016-07-29 21:51:00,659.35,0,
2016-07-29 21:52:00,659.35,0,
2016-07-29 21:53:00,659.74,0,
2016-07-29 21:54:00,659.33,0,
2016-07-29 21:55:00,659.52,0,
2016-07-29 21:56:00,659.24,0,
2016-07-29 21:57:00,659.69,0,
2016-07-29 21:58:00,659.69,0,
2016-07-29 21:59:00,659.69,0,
2016-07-29 22:00:00,659.23,0,
2016-07-29 22:01:00,659.26,0,
2016-07-29 22:02:00,659.25,0,
2016-07-29 22:03:00,659.25,0,
2016-07-29 22:04:00,659.25,0,
2016-07-29 22:05:00,659.25,0,
2016-07-29 22:06:00,659.34,0,
2016-07-29 22:07:00,659.24,0,
2016-07-29 22:08:00,659.24,0,
2016-07-29 22:09:00,659.68,0,
2016-07-29 22:10:00,659.67,0,
2016-07-29 22:11:00,659.26,0,
2016-07-29 22:12:00,659.26,0,
2016-07-29 22:13:00,659.26,0,
2016-07-29 22:14:00,659.26,0,
2016-07-29 22:15:00,659.26,0,
2016-07-29 22:16:00,659.26,0,
2016-07-29 22:17:00,659.4,0,
2016-07-29 22:18:00,659.4,0,
2016-07-29 22:19:00,659.4,0,
2016-07-29 22:20:00,659.4,0,
2016-07-29 22:21:00,659.26,0,
2016-07-29 22:22:00,659.4,0,
2016-07-29 22:23:00,659.25,0,
2016-07-29 22:24:00,658.9,0,
2016-07-29 22:25:00,658.9,0,
2016-07-29 22:26:00,658.99,0,
2016-07-29 22:27:00,658.99,0,
2016-07-29 22:28:00,658.99,0,
2016-07-29 22:29:00,659.0,0,
2016-07-29 22:30:00,658.65,0,
2016-07-29 22:31:00,658.63,0,
2016-07-29 22:32:00,658.61,0,
2016-07-29 22:33:00,658.74,0,
2016-07-29 22:34:00,658.84,0,
2016-07-29 22:35:00,658.63,0,
2016-07-29 22:36:00,658.84,0,
2016-07-29 22:37:00,658.76,0,
2016-07-29 22:38:00,658.76,0,
2016-07-29 22:39:00,658.76,0,
2016-07-29 22:40:00,658.99,0,
2016-07-29 22:41:00,658.99,0,
2016-07-29 22:42:00,659.0,0,
2016-07-29 22:43:00,659.0,0,
2016-07-29 22:44:00,659.0,0,
2016-07-29 22:45:00,659.0,0,
2016-07-29 22:46:00,659.0,0,
2016-07-29 22:47:00,659.0,0,
2016-07-29 22:48:00,658.76,0,
2016-07-29 22:49:00,658.76,0,
2016-07-29 22:50:00,658.76,0,
2016-07-29 22:51:00,658.99,0,
2016-07-29 22:52:00,658.99,0,
2016-07-29 22:53:00,658.99,0,
2016-07-29 22:54:00,658.99,0,
2016-07-29 22:55:00,658.99,0,
2016-07-29 22:56:00,659.0,0,
2016-07-29 22:57:00,659.0,0,
2016-07-29 22:58:00,659.0,0,
2016-07-29 22:59:00,659.0,0,
2016-07-29 23:00:00,658.66,0,
2016-07-29 23:01:00,658.66,0,
2016-07-29 23:02:00,659.0,0,
2016-07-29 23:03:00,659.0,0,
2016-07-29 23:04:00,659.0,0,
2016-07-29 23:05:00,659.0,0,
2016-07-29 23:06:00,658.74,0,
2016-07-29 23:07:00,658.67,0,
2016-07-29 23:08:00,658.74,0,
2016-07-29 23:09:00,658.74,0,
2016-07-29 23:10:00,658.74,0,
2016-07-29 23:11:00,659.0,0,
2016-07-29 23:12:00,658.83,0,
2016-07-29 23:13:00,658.83,0,
2016-07-29 23:14:00,658.94,0,
2016-07-29 23:15:00,658.94,0,
2016-07-29 23:16:00,658.94,0,
2016-07-29 23:17:00,659.0,0,
2016-07-29 23:18:00,658.99,0,
2016-07-29 23:19:00,659.01,0,
2016-07-29 23:20:00,659.01,0,
2016-07-29 23:21:00,659.01,0,
2016-07-29 23:22:00,659.01,0,
2016-07-29 23:23:00,659.25,0,
2016-07-29 23:24:00,659.06,0,
2016-07-29 23:25:00,658.99,0,
2016-07-29 23:26:00,658.99,0,
2016-07-29 23:27:00,658.99,0,
2016-07-29 23:28:00,658.99,0,
2016-07-29 23:29:00,658.99,0,
2016-07-29 23:30:00,659.04,0,
2016-07-29 23:31:00,658.99,0,
2016-07-29 23:32:00,658.99,0,
2016-07-29 23:33:00,658.99,0,
2016-07-29 23:34:00,658.99,0,
2016-07-29 23:35:00,658.99,0,
2016-07-29 23:36:00,658.81,0,
2016-07-29 23:37:00,658.81,0,
2016-07-29 23:38:00,658.62,0,
2016-07-29 23:39:00,658.61,0,
2016-07-29 23:40:00,658.61,0,
2016-07-29 23:41:00,658.61,0,
2016-07-29 23:42:00,658.61,0,
2016-07-29 23:43:00,658.51,0,
2016-07-29 23:44:00,658.5,0,
2016-07-29 23:45:00,658.5,0,
2016-07-29 23:46:00,658.5,0,
2016-07-29 23:47:00,658.67,0,
2016-07-29 23:48:00,658.47,0,
2016-07-29 23:49:00,658.44,0,
2016-07-29 23:50:00,658.7,0,
2016-07-29 23:51:00,658.34,0,
2016-07-29 23:52:00,658.33,0,
2016-07-29 23:53:00,658.33,0,
2016-07-29 23:54:00,658.51,0,
2016-07-29 23:55:00,658.96,0,
2016-07-29 23:56:00,658.96,0,
2016-07-29 23:57:00,658.77,0,
2016-07-29 23:58:00,658.52,0,
2016-07-29 23:59:00,658.34,0,
2016-07-30 00:00:00,658.61,0,
2016-07-30 00:01:00,658.63,0,
2016-07-30 00:02:00,658.65,0,
2016-07-30 00:03:00,658.81,0,
2016-07-30 00:04:00,658.46,0,
2016-07-30 00:05:00,658.64,0,
2016-07-30 00:06:00,658.3,0,
2016-07-30 00:07:00,658.35,0,
2016-07-30 00:08:00,658.31,0,
2016-07-30 00:09:00,658.3,0,
2016-07-30 00:10:00,658.33,0,
2016-07-30 00:11:00,658.38,0,
2016-07-30 00:12:00,658.31,0,
2016-07-30 00:13:00,658.31,0,
2016-07-30 00:14:00,658.31,0,
2016-07-30 00:15:00,658.8,0,
2016-07-30 00:16:00,658.99,0,
2016-07-30 00:17:00,659.8,0,
2016-07-30 00:18:00,659.8,0,
2016-07-30 00:19:00,659.8,0,
2016-07-30 00:20:00,659.79,0,
2016-07-30 00:21:00,659.48,0,
2016-07-30 00:22:00,659.4,0,
2016-07-30 00:23:00,659.01,0,
2016-07-30 00:24:00,659.16,0,
2016-07-30 00:25:00,659.16,0,
2016-07-30 00:26:00,659.15,0,
2016-07-30 00:27:00,658.99,0,
2016-07-30 00:28:00,658.98,0,
2016-07-30 00:29:00,658.99,0,
2016-07-30 00:30:00,658.99,0,
2016-07-30 00:31:00,658.99,0,
2016-07-30 00:32:00,658.99,0,
2016-07-30 00:33:00,658.99,0,
2016-07-30 00:34:00,658.99,0,
2016-07-30 00:35:00,658.55,0,
2016-07-30 00:36:00,658.99,0,
2016-07-30 00:37:00,658.99,0,
2016-07-30 00:38:00,658.84,0,
2016-07-30 00:39:00,659.0,0,
2016-07-30 00:40:00,659.0,0,
2016-07-30 00:41:00,658.86,0,
2016-07-30 00:42:00,658.86,0,
2016-07-30 00:43:00,658.86,0,
2016-07-30 00:44:00,659.13,0,
2016-07-30 00:45:00,659.13,0,
2016-07-30 00:46:00,659.13,0,
2016-07-30 00:47:00,659.13,0,
2016-07-30 00:48:00,659.13,0,
2016-07-30 00:49:00,659.13,0,
2016-07-30 00:50:00,659.71,0,
2016-07-30 00:51:00,659.65,0,
2016-07-30 00:52:00,659.65,0,
2016-07-30 00:53:00,658.48,0,
2016-07-30 00:54:00,659.55,0,
2016-07-30 00:55:00,659.55,0,
2016-07-30 00:56:00,659.39,0,
2016-07-30 00:57:00,659.39,0,
2016-07-30 00:58:00,659.39,0,
2016-07-30 00:59:00,659.39,0,
2016-07-30 01:00:00,658.99,0,
2016-07-30 01:01:00,658.98,0,
2016-07-30 01:02:00,658.97,0,
2016-07-30 01:03:00,658.9,0,
2016-07-30 01:04:00,658.9,0,
2016-07-30 01:05:00,658.97,0,
2016-07-30 01:06:00,658.99,0,
2016-07-30 01:07:00,658.98,0,
2016-07-30 01:08:00,658.69,0,
2016-07-30 01:09:00,658.68,0,
2016-07-30 01:10:00,658.69,0,
2016-07-30 01:11:00,658.42,0,
2016-07-30 01:12:00,658.32,0,
2016-07-30 01:13:00,658.3,0,
2016-07-30 01:14:00,658.98,0,
2016-07-30 01:15:00,658.98,0,
2016-07-30 01:16:00,658.99,0,
2016-07-30 01:17:00,659.78,0,
2016-07-30 01:18:00,659.78,0,
2016-07-30 01:19:00,658.74,0,
2016-07-30 01:20:00,658.38,0,
2016-07-30 01:21:00,658.9,0,
2016-07-30 01:22:00,658.9,0,
2016-07-30 01:23:00,658.9,0,
2016-07-30 01:24:00,658.9,0,
2016-07-30 01:25:00,658.79,0,
2016-07-30 01:26:00,658.43,0,
2016-07-30 01:27:00,658.45,0,
2016-07-30 01:28:00,658.96,0,
2016-07-30 01:29:00,658.45,0,
2016-07-30 01:30:00,658.45,0,
2016-07-30 01:31:00,657.63,0,
2016-07-30 01:32:00,658.36,0,
2016-07-30 01:33:00,658.38,0,
2016-07-30 01:34:00,658.37,0,
2016-07-30 01:35:00,657.63,0,
2016-07-30 01:36:00,658.36,0,
2016-07-30 01:37:00,658.35,0,
2016-07-30 01:38:00,658.38,0,
2016-07-30 01:39:00,657.65,0,
2016-07-30 01:40:00,658.22,0,
2016-07-30 01:41:00,658.23,0,
2016-07-30 01:42:00,658.23,0,
2016-07-30 01:43:00,658.2,0,
2016-07-30 01:44:00,658.29,0,
2016-07-30 01:45:00,658.21,0,
2016-07-30 01:46:00,658.3,0,
2016-07-30 01:47:00,658.3,0,
2016-07-30 01:48:00,657.43,0,
2016-07-30 01:49:00,657.54,0,
2016-07-30 01:50:00,658.0,0,
2016-07-30 01:51:00,658.0,0,
